gvkey,fyr,acctstdq,bsprq,compstq,curcdq,datacqtr,datafqtr,fqtr,fyearq,pdq,pdsa,pdytd,rp,scfq,srcq,staltq,updq,datadate,fdateq,pdateq,accdq,accoq,acoq,acoxq,actq,adpacq,amq,ancq,aoq,aotq,apoq,apq,artfsq,atq,autxrq,bcefq,bctq,bdiq,capcstq,capr1q,capr2q,capr3q,capsq,caq,ceqq,cfbdq,cfereq,cfoq,cfpdoq,cheq,chq,chsq,cltq,cogsq,cstkq,dfpacq,dfxaq,ditq,dlcq,dlttq,dpactq,dpq,dptbq,dptcq,dvpdpq,dvrreq,dvtq,eqrtq,eroq,esubq,fcaq,feaq,felq,gdwlamq,gdwlq,gpq,iatiq,ibkiq,ibmiiq,ibq,iditq,iireq,iitq,intanq,intcq,invtq,iobdq,ioiq,ioreq,ipq,iptiq,isgtq,istq,ivaeqq,ivaoq,iviq,ivptq,ivstq,ivtfsq,lcabgq,lcacuq,lcoq,lcoxq,lctq,lltq,loq,lseq,lsq,ltmibq,ltq,mibnq,mibq,mibtq,miiq,mtlq,nitq,nopioq,nopiq,oiadpq,oibdpq,oproq,pclq,piq,ppentq,prcq,pstkq,ptranq,pvoq,pvtq,ratiq,rawmsmq,reccoq,rectoq,rectq,rectrq,reitq,req,revtq,risq,rltq,rvlrvq,rvtiq,rvutxq,saaq,saleq,salq,sbdcq,scoq,scq,sctq,seqq,spiq,ssnpq,stkchq,tdsgq,tdstq,teqq,transaq,tstkq,txdbq,txtq,unnpq,xagtq,xbdtq,xcomiq,xcomq,xdvreq,xintq,xioq,xiq,xiviq,xivreq,xobdq,xoiq,xoproq,xoprq,xoreq,xppq,xretq,xsgaq,xsq,xstoq,xstq,xtq,accliy,acqdisny,acqdisoy,adpacy,amy,aolochy,apalchy,apchy,aqcy,asdisy,asinvy,atochy,autxry,bcefy,bcty,bdiy,capcsty,capfly,capxfiy,capxy,cfbdy,cferey,cflaothy,cfoy,cfpdoy,chechy,chenfdy,cogsy,dcsfdy,dcufdy,dfxay,dispochy,dity,dlcchy,dltisy,dltry,docy,dpcy,dpy,dvpdpy,dvrecy,dvrrey,dvty,dvy,eieacy,eqdivpy,esuby,exresy,exreuy,exrey,fcay,fiaoy,fincfy,finincy,finley,finrey,finvaoy,fopoy,fsrcopoy,fsrcopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gpy,ibcy,ibkiy,ibmiiy,iby,idity,iirey,iity,intandy,intanpy,intcy,intfacty,intfly,intiacty,intoacty,intpdy,intrcy,invchy,invdspy,invsvcy,iobdy,ioiy,iorey,iptiy,isgty,ivacoy,ivchy,iviy,ivncfy,ivstchy,liqresny,liqresoy,lndepy,lnincy,lnmdy,lnrepy,ltdchy,ltdlchy,ltloy,micy,miiy,miseqy,ncfliqy,neqmiy,nity,noasuby,nopioy,nopiy,oancfcy,oancfdy,oancfy,oiadpy,oibdpy,opprfty,oproy,pcly,piy,pliachy,prosaiy,prstkcy,prvy,psfixy,ptrany,purtshry,pvoy,rawmsmy,recchy,reity,revty,risy,rvy,saley,shrcapy,sivy,spiy,sppchy,sppivy,sstky,stfixay,stinvy,stkchy,subdisy,subpury,tdsgy,txdcy,txopy,txty,txy,wcapchcy,wcapchy,wcapopcy,wcapsay,wcapsuy,wcapsy,wcapty,wcapuy,xagty,xbdty,xcomiy,xcomy,xdvrey,xidocy,xinty,xioy,xiviy,xivrey,xiy,xobdy,xoiy,xoproy,xopry,xorey,xrety,xsgay,xstoy,xsty,xsy,xty,exchg,ISIN,SEDOL,conm,fic,add1,add2,add3,add4,addzip,busdesc,cik,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
019312,12,DI,GO,,USD,2016Q2,2016Q2,2,2016,3,6,6,Q,4,3,,3,2016-06-30,2016-09-17,2016-09-17,0.0156,,0.0146,0.0146,0.2509,,,0.0111,0.0111,,,0.0067,,0.2620,,,,,,,,,,,0.2400,,,,,0.2363,,,,0.0117,16.9109,,,,,,,,,,,,,-16.6711,-0.4819,,,,,,,-0.0120,,,-0.0763,-0.0763,,,,,,,,,,,,,,,0.0111,,,,,,,0.0160,0.0000,0.0223,,,0.2620,,0.0223,0.0220,,,,,,,-0.0152,-0.0152,,-0.0610,,,-0.0763,,,,,,,,,0.0000,0.0000,0.0000,,,-16.1892,0.0001,,,,,,,0.0001,,,,,16.9109,0.2398,,,,,,0.2398,,,,,,,,,,,,,,,,,,0.0000,0.0612,,,,0.0495,,,,,,,,,,,,,,,,-0.0058,,,,,,,,,,,,,,-0.1756,,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0164,,,,,,,,-0.0230,-0.1526,,-0.1526,-0.1526,,,,,,,,,,,,,,,,,,,,,,,,-0.0058,,,,,,,,,,,,,,,,,,-0.0305,-0.0305,,,-0.1691,,-0.1220,,,,-0.1526,,,,,,,,,,,,0.0002,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.1224,,,0.0990,,,,,194,,B0N33H3,LEYSHON RESOURCES LTD,AUS,"Suite 3, Level 3","1292 Hay Street, West Perth",,,6005,"The principal activity of the Group during the year consisted of the identification and evaluation of suitable investment opportunities and completing the divestment of its Mt Leyshon legacy gold project in Queensland, Australia.",,Perth,Leyshon Resources Ltd,,10,,+61 8 93224073,12,1510,151040,15,15104030,I,,AUS,212221,+61 8 93210077,,02W,,1040,265,970,,,,leyshonresources.com,2017-07-17,
019312,12,DI,GO,SQ,USD,2016Q3,2016Q3,3,2016,3,,9,Q,4,5,,3,2016-09-30,2017-04-10,2017-04-10,,,0.0091,0.0000,0.2793,,,0.0109,0.0109,,,0.0164,,0.2902,,,,,,,,,,,-1.7440,,,,,0.2600,,,,0.0023,16.9109,,,,,,,,,,,,,-18.6552,-0.4060,,,,,,,-0.0020,,,-1.0300,-1.0300,,,,,,,,,,,,,,,0.0000,,,,,,,0.4260,0.4262,0.4427,1.5920,1.5919,0.2902,,2.0346,2.0350,,,,,,,-0.9646,-0.9646,,-0.0660,,,-1.0300,,,,,,,,,0.0103,0.0103,0.0103,,,-18.2493,0.0003,,,,,,,0.0003,,,,,16.9109,-1.7444,,,,,,-1.7444,,,,,,,,,,,,,,,,,,0.0000,0.0657,,0.0090,,0.0634,,,,,,,,,,,,1.1830,,,,-0.0029,,,,,,,,,,,,,,-0.1637,,0.0257,,,,,,,,,,,,,,,,,,,,,,0.0005,,,,,,,,-0.1616,,,,,,,,-0.0260,-1.1827,,-1.1827,-1.1827,,,,,,,,,,,,,,,,,,,,,,,,-0.0029,,,,,,,,,,,,,,,,,,-0.9950,-0.9950,,,-0.1613,,-0.1880,,,,-1.1827,,,,,,,,,,-0.0001,,0.0005,,,0.0005,,,,,,,,,,,,,,,,,,,1.1829,,,,,,,,,,,,,,,,,,,0.0000,0.1881,,,0.1624,,,,,194,,B0N33H3,LEYSHON RESOURCES LTD,AUS,"Suite 3, Level 3","1292 Hay Street, West Perth",,,6005,"The principal activity of the Group during the year consisted of the identification and evaluation of suitable investment opportunities and completing the divestment of its Mt Leyshon legacy gold project in Queensland, Australia.",,Perth,Leyshon Resources Ltd,,10,,+61 8 93224073,12,1510,151040,15,15104030,I,,AUS,212221,+61 8 93210077,,02W,,1040,265,970,,,,leyshonresources.com,2017-07-17,
019312,12,DI,GO,,USD,2016Q4,2016Q4,4,2016,3,,12,Q,4,5,,3,2016-12-31,2017-04-10,2017-04-10,,,0.0091,0.0000,0.2793,,,0.0109,0.0109,,,0.0164,,0.2902,,,,,,,,,,,-1.7440,,,,,0.2600,,,,0.0023,16.9109,,,,,,,,,,,,,-18.6552,-0.4060,,,,,,,-0.0020,,,-1.0300,-1.0300,,,,,,,,,,,,,,,0.0000,,,,,,,0.4260,0.4262,0.4427,1.5920,1.5919,0.2902,,2.0346,2.0350,,,,,,,-0.9646,-0.9646,,-0.0660,,,-1.0300,,,,,,,,,0.0103,0.0103,0.0103,,,-18.2493,0.0003,,,,,,,0.0003,,,,,16.9109,-1.7444,,,,,,-1.7444,,,,,,,,,,,,,,,,,,0.0000,0.0657,,0.0090,,0.0634,,,,,,,,,,,,2.3660,,,,,,,,,,,,,,,,,,-0.1519,,0.0281,,,,,,,,,,,,,,,,,,,,,,0.0017,,,,,,,,-0.3067,,,,,,,,-0.0270,-2.2127,,-2.2127,-2.2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9596,-1.9596,,,-0.1536,,-0.2530,,,,-2.2127,,,,,,,,,,-0.0001,,0.0007,,,0.0007,,,,,,,,,,,,,,,,,,,2.3658,,,,,,,,,,,,,,,,,,,0.0000,0.2538,,,0.2258,,,,,194,,B0N33H3,LEYSHON RESOURCES LTD,AUS,"Suite 3, Level 3","1292 Hay Street, West Perth",,,6005,"The principal activity of the Group during the year consisted of the identification and evaluation of suitable investment opportunities and completing the divestment of its Mt Leyshon legacy gold project in Queensland, Australia.",,Perth,Leyshon Resources Ltd,,10,,+61 8 93224073,12,1510,151040,15,15104030,I,,AUS,212221,+61 8 93210077,,02W,,1040,265,970,,,,leyshonresources.com,2017-07-17,
019565,12,DI,GO,SQ,USD,2010Q1,2010Q1,1,2010,3,,3,Q,4,3,,3,2010-03-31,2010-08-09,2010-08-09,200.0000,,595.0000,595.0000,14838.0000,,,76661.0000,32150.0000,,,6063.0000,,91499.0000,,,,,,,,,4229.0000,,45594.0000,,,,,3568.0000,,,,7423.0000,4924.0000,,806.0000,,919.0000,14569.0000,,806.0000,,,,,,36441.0000,11998.0000,240.5000,,,,,14183.0000,4849.0000,,,3169.5000,2953.0000,33.5000,,,19891.0000,,4870.0000,,,,,,,,7160.0000,1104.0000,,,,,,,2990.0000,2790.0000,9972.0000,33659.0000,15070.0000,91499.0000,,43631.0000,43631.0000,2274.0000,,2274.0000,216.5000,,,340.5000,437.0000,3970.0000,4776.0000,,,4407.0000,44511.0000,,,,,,,,409.0000,409.0000,5805.0000,5396.0000,,24443.0000,12272.0000,,,,,,,12272.0000,,,,,4924.0000,45594.0000,-285.0000,,,,,47868.0000,,,4020.0000,1237.5000,,,,,,,177.5000,,-30.5000,,,,,73.0000,7496.0000,,,,0.0000,,,22.0000,,,,,,,,,264.5000,-97.5000,,,,,,,,,,,908.5000,,,,,,-418.5000,,7423.0000,,,806.0000,,,,,,,806.0000,806.0000,,,,,443.5000,-240.5000,,240.5000,,,-166.5000,,44.5000,-4291.0000,,,,,1138.0000,,,,,,,,4849.0000,3169.5000,,3169.5000,2953.0000,33.5000,,,,,,,,,125.5000,,,-137.0000,,,,,,,,44.0000,,,451.5000,,,,,,,,-3911.0000,,,,216.5000,,,,,,340.5000,437.0000,,,3587.5000,3970.0000,4776.0000,,,,4407.0000,,,,,,,,,,-523.0000,,12272.0000,,,12272.0000,,1218.5000,-285.0000,,2.5000,19.0000,,,,,,,,-1018.0000,1237.5000,,,,-395.5000,,,,,,,,,,,,177.5000,,,,-30.5000,,,73.0000,7496.0000,,,0.0000,,22.0000,,,194,GB0007188757,0718875,RIO TINTO GROUP,GBR,6 St James's Square,,,,SW1Y 4AD,"Rio Tinto Group engages in exploring, mining, and processing mineral resources worldwide. The company operates through Iron Ore, Aluminium, Copper, and Minerals Segments. The Iron Ore segment engages in the iron ore mining, and salt and gypsum production in Western Australia.",0000863064,London,Rio Tinto Group,,,,,12,1510,151040,15,15104020,B,,GBR,212,44 20 7781 2000,,01W,90,1000,360,970,,,0,www.riotinto.com,,
019565,12,DI,GO,AC,USD,2010Q2,2010Q2,2,2010,3,6,6,Q,4,3,,3,2010-06-30,2010-08-09,2010-08-09,200.0000,,595.0000,595.0000,14838.0000,,,76661.0000,32150.0000,,,6063.0000,,91499.0000,,,,,,,,,4229.0000,,45594.0000,,,,,3568.0000,,,,7423.0000,4924.0000,,806.0000,,919.0000,14569.0000,,806.0000,,,,,,36441.0000,11998.0000,240.5000,,,,,14183.0000,4849.0000,,,3169.5000,2953.0000,33.5000,,,19891.0000,,4870.0000,,,,,,,,7160.0000,1104.0000,,,,,,,2990.0000,2790.0000,9972.0000,33659.0000,15070.0000,91499.0000,,43631.0000,43631.0000,2274.0000,,2274.0000,216.5000,,,340.5000,437.0000,3970.0000,4776.0000,,,4407.0000,44511.0000,,,,,,,,409.0000,409.0000,5805.0000,5396.0000,,24443.0000,12272.0000,,,,,,,12272.0000,,,,,4924.0000,45594.0000,-285.0000,,,,,47868.0000,,,4020.0000,1237.5000,,,,,,,177.5000,,-30.5000,,,,,73.0000,7496.0000,,,,0.0000,,,22.0000,,,,,,,,,529.0000,-195.0000,,,,,,,,,,,1817.0000,,,,,,-837.0000,,14846.0000,,,1612.0000,,,,,,,1612.0000,1612.0000,,,,,887.0000,-481.0000,,481.0000,,,-333.0000,,89.0000,-8582.0000,,,,,2276.0000,,,,,,,,9698.0000,6339.0000,,6339.0000,5906.0000,67.0000,,,,,,,,,251.0000,,,-274.0000,,,,,,,,88.0000,,,903.0000,,,,,,,,-7822.0000,,,,433.0000,,,,,,681.0000,874.0000,,,7175.0000,7940.0000,9552.0000,,,,8814.0000,,,,,,,,,,-1046.0000,,24544.0000,,,24544.0000,,2437.0000,-570.0000,,5.0000,38.0000,,,,,,,,-2036.0000,2475.0000,,,,-791.0000,,,,,,,,,,,,355.0000,,,,-61.0000,,,146.0000,14992.0000,,,0.0000,,44.0000,,,194,GB0007188757,0718875,RIO TINTO GROUP,GBR,6 St James's Square,,,,SW1Y 4AD,"Rio Tinto Group engages in exploring, mining, and processing mineral resources worldwide. The company operates through Iron Ore, Aluminium, Copper, and Minerals Segments. The Iron Ore segment engages in the iron ore mining, and salt and gypsum production in Western Australia.",0000863064,London,Rio Tinto Group,,,,,12,1510,151040,15,15104020,B,,GBR,212,44 20 7781 2000,,01W,90,1000,360,970,,,0,www.riotinto.com,,
019565,12,DI,GO,AC,USD,2010Q3,2010Q3,3,2010,3,,9,Q,4,5,,3,2010-09-30,2011-02-20,2011-02-20,4062.0000,,2276.0000,1830.0000,23165.0000,,,89237.0000,33213.0000,,,2290.0000,,112402.0000,,,,,,,,,4258.0000,,58333.0000,,,,,10345.0000,,,,8792.0000,5847.0000,,874.0000,,1064.0000,13277.0000,27767.0000,874.0000,,,,,1048.0000,48228.0000,15643.0000,310.0000,,,,,15296.0000,6528.5000,,,4428.0000,4214.5000,,,,20996.0000,,4756.0000,,,,,,,,6503.0000,1542.0000,,,,,,,10248.0000,6186.0000,13602.0000,33526.0000,15074.0000,112402.0000,,47128.0000,47128.0000,6941.0000,,6941.0000,213.5000,,,49.0000,184.0000,5654.5000,6528.5000,7.0000,,5838.5000,56024.0000,,,,,,,,1669.0000,1669.0000,5788.0000,4119.0000,,32585.0000,15320.5000,,,,,,,15313.5000,,,,,5847.0000,58333.0000,91.5000,,,,,65274.0000,,,5175.0000,1410.5000,,,,,,,175.0000,,-18.0000,,,,,0.0000,8792.0000,,446.0000,,0.0000,,,3561.5000,,,,,,,,,756.0000,-459.0000,,,,,,,,,,,3204.0000,,,,,,2490.0000,,24008.0000,,,2486.0000,,,,,,,2491.5000,2486.0000,,,,1049.0000,1320.5000,-791.0000,,791.0000,,,-236.0000,,250.5000,-9596.0000,,,,,3628.5000,,,,,,,,16219.5000,10810.0000,,10810.0000,10163.5000,115.0000,,,,,,,,,479.5000,,,-383.0000,,,,,,,,98.5000,,,-404.0000,,,,,,,,-8591.0000,,,,646.5000,,,,,,708.0000,1101.0000,,,12726.0000,13594.5000,16080.5000,,,,14695.5000,,,,,,,,,,-1181.0000,,40227.5000,,,40227.5000,,2242.5000,71.5000,,-151.5000,65.0000,,,,,,,135.0000,-3068.0000,3885.5000,,,,-808.0000,,,,,,,,,,,,513.0000,,,,-79.0000,,,139.0000,24147.0000,,,0.0000,,3561.5000,,,194,GB0007188757,0718875,RIO TINTO GROUP,GBR,6 St James's Square,,,,SW1Y 4AD,"Rio Tinto Group engages in exploring, mining, and processing mineral resources worldwide. The company operates through Iron Ore, Aluminium, Copper, and Minerals Segments. The Iron Ore segment engages in the iron ore mining, and salt and gypsum production in Western Australia.",0000863064,London,Rio Tinto Group,,,,,12,1510,151040,15,15104020,B,,GBR,212,44 20 7781 2000,,01W,90,1000,360,970,,,0,www.riotinto.com,,
019565,12,DI,GO,,USD,2010Q4,2010Q4,4,2010,3,,12,Q,4,5,,3,2010-12-31,2011-02-20,2011-02-14,4062.0000,,2276.0000,1830.0000,23165.0000,,,89237.0000,33213.0000,,,2290.0000,,112402.0000,,,,,,,,,4258.0000,,58333.0000,,,,,10345.0000,,,,9162.0000,5847.0000,,874.0000,,1064.0000,13277.0000,27767.0000,874.0000,,,,,1049.0000,48228.0000,15643.0000,310.0000,,,,,15296.0000,6528.5000,,,4471.0000,4257.5000,48.0000,,,20996.0000,,4756.0000,,,,,,,,6503.0000,1542.0000,,,,,,,10248.0000,6186.0000,13602.0000,33526.0000,15074.0000,112402.0000,,47128.0000,47128.0000,6941.0000,,6941.0000,213.5000,,,27.0000,227.0000,5654.5000,6528.5000,7.0000,,5881.5000,56024.0000,,,,,,,,1669.0000,1669.0000,5788.0000,4119.0000,,32585.0000,15690.5000,,,,,,,15683.5000,,,,,5847.0000,58333.0000,134.5000,,,,,65274.0000,,,5175.0000,1410.5000,,,,,,,158.0000,,-18.0000,,,,,0.0000,9162.0000,,446.0000,,0.0000,,,3561.5000,,,,,,369.0000,,,983.0000,-89.0000,,,,,,,,,,,4591.0000,,,,,,5817.0000,,33835.0000,,,3057.0000,,,,,,,3437.0000,3426.0000,,,,2098.0000,1754.0000,-1101.0000,,1101.0000,,,-139.0000,,412.0000,-10610.0000,,,,,4915.0000,,,,,,,,22807.0000,15281.0000,,15281.0000,14421.0000,163.0000,,,,,182.0000,,,,708.0000,,,-492.0000,,,,,,,,3255.0000,-464.0000,,-1711.0000,,,,,,,,-9360.0000,,,,860.0000,,,,,,735.0000,1328.0000,,,18277.0000,19249.0000,22675.0000,,66.0000,,20577.0000,,,,,,,,,,-1316.0000,,56642.0000,,,56576.0000,,,206.0000,,-308.0000,92.0000,,,,,,,270.0000,-4100.0000,5296.0000,,,,-825.0000,,,,,,,,,,,,853.0000,,,,-97.0000,,,132.0000,33967.0000,,,0.0000,,7123.0000,,,194,GB0007188757,0718875,RIO TINTO GROUP,GBR,6 St James's Square,,,,SW1Y 4AD,"Rio Tinto Group engages in exploring, mining, and processing mineral resources worldwide. The company operates through Iron Ore, Aluminium, Copper, and Minerals Segments. The Iron Ore segment engages in the iron ore mining, and salt and gypsum production in Western Australia.",0000863064,London,Rio Tinto Group,,,,,12,1510,151040,15,15104020,B,,GBR,212,44 20 7781 2000,,01W,90,1000,360,970,,,0,www.riotinto.com,,
019565,12,DI,GO,SQ,USD,2011Q1,2011Q1,1,2011,3,,3,Q,4,3,,3,2011-03-31,2011-08-06,2011-08-06,100.0000,,689.0000,689.0000,20903.0000,,,101432.0000,40367.0000,,,8297.0000,,122335.0000,,,,,,,,,4300.0000,,62861.0000,,,,,7836.0000,,,,8033.0000,6117.0000,,918.5000,,749.0000,17426.0000,,918.5000,,,,,,52444.0000,17422.0000,221.5000,,,,,16372.0000,6495.0000,,,4034.0000,3788.5000,46.0000,,,23997.0000,,5258.0000,,,,,,,,9948.0000,1507.0000,,,,,,,3959.0000,3859.0000,13005.0000,40031.0000,16047.0000,122335.0000,,53036.0000,53036.0000,6438.0000,,6438.0000,245.5000,,,-72.0000,48.0000,5484.5000,6403.0000,,,5532.5000,61065.0000,,,,,,,,610.0000,610.0000,7120.0000,6510.0000,,35022.0000,14528.0000,,,,,,,14528.0000,,,,,6117.0000,62861.0000,-48.5000,,,,,69299.0000,,,6558.0000,1498.5000,,,,,,,147.5000,,5.0000,,,,,92.0000,8125.0000,,,,0.0000,,,36.5000,,,,,,,,,124.5000,881.0000,,,,,,,,,,,2567.0000,,,,,,-1232.0000,,8033.0000,,,918.5000,,,,,,,918.5000,918.5000,,,,,616.5000,,,221.5000,,,52.0000,,-956.0000,-1405.5000,,,,,1316.5000,,,,,,,,6495.0000,4034.0000,,4034.0000,3788.5000,46.0000,,,,,,,,,180.0000,,,-263.0000,,,,,,,,-20.5000,-738.0000,,-4206.5000,,,,,,,,1346.5000,,,,245.5000,,,,,,-72.0000,48.0000,,,4328.0000,5484.5000,6403.0000,,,,5532.5000,,,,,,,1179.5000,,,-151.0000,,14528.0000,,,14528.0000,,,-48.5000,,,,,,,,,,,-1831.5000,1498.5000,,,,-289.5000,,,,,,,,,,,,147.5000,,,,5.0000,,,92.0000,8125.0000,,,0.0000,,36.5000,,,194,GB0007188757,0718875,RIO TINTO GROUP,GBR,6 St James's Square,,,,SW1Y 4AD,"Rio Tinto Group engages in exploring, mining, and processing mineral resources worldwide. The company operates through Iron Ore, Aluminium, Copper, and Minerals Segments. The Iron Ore segment engages in the iron ore mining, and salt and gypsum production in Western Australia.",0000863064,London,Rio Tinto Group,,,,,12,1510,151040,15,15104020,B,,GBR,212,44 20 7781 2000,,01W,90,1000,360,970,,,0,www.riotinto.com,,
019565,12,DI,GO,AC,USD,2011Q2,2011Q2,2,2011,3,6,6,Q,4,3,,3,2011-06-30,2011-08-06,2011-08-06,100.0000,,689.0000,689.0000,20903.0000,,,101432.0000,40367.0000,,,8297.0000,,122335.0000,,,,,,,,,4300.0000,,62861.0000,,,,,7836.0000,,,,8033.0000,6117.0000,,918.5000,,749.0000,17426.0000,,918.5000,,,,,,52444.0000,17422.0000,221.5000,,,,,16372.0000,6495.0000,,,4034.0000,3788.5000,46.0000,,,23997.0000,,5258.0000,,,,,,,,9948.0000,1507.0000,,,,,,,3959.0000,3859.0000,13005.0000,40031.0000,16047.0000,122335.0000,,53036.0000,53036.0000,6438.0000,,6438.0000,245.5000,,,-72.0000,48.0000,5484.5000,6403.0000,,,5532.5000,61065.0000,,,,,,,,610.0000,610.0000,7120.0000,6510.0000,,35022.0000,14528.0000,,,,,,,14528.0000,,,,,6117.0000,62861.0000,-48.5000,,,,,69299.0000,,,6558.0000,1498.5000,,,,,,,147.5000,,5.0000,,,,,92.0000,8125.0000,,,,0.0000,,,36.5000,,,,,,,,,249.0000,1762.0000,,,,,,,,,,,5134.0000,,,,,,-2464.0000,,16066.0000,,,1837.0000,,,,,,,1837.0000,1837.0000,,,,,1233.0000,,,443.0000,,,104.0000,,-1912.0000,-2811.0000,,,,,2633.0000,,,,,,,,12990.0000,8068.0000,,8068.0000,7577.0000,92.0000,,,,,,,,,360.0000,,,-526.0000,,,,,,,,-41.0000,-1476.0000,,-8413.0000,,,,,,,,2693.0000,,,,491.0000,,,,,,-144.0000,96.0000,,,8656.0000,10969.0000,12806.0000,,,,11065.0000,,,,,,,2359.0000,,,-302.0000,,29056.0000,,,29056.0000,,,-97.0000,,,,,,,,,,,-3663.0000,2997.0000,,,,-579.0000,,,,,,,,,,,,295.0000,,,,10.0000,,,184.0000,16250.0000,,,0.0000,,73.0000,,,194,GB0007188757,0718875,RIO TINTO GROUP,GBR,6 St James's Square,,,,SW1Y 4AD,"Rio Tinto Group engages in exploring, mining, and processing mineral resources worldwide. The company operates through Iron Ore, Aluminium, Copper, and Minerals Segments. The Iron Ore segment engages in the iron ore mining, and salt and gypsum production in Western Australia.",0000863064,London,Rio Tinto Group,,,,,12,1510,151040,15,15104020,B,,GBR,212,44 20 7781 2000,,01W,90,1000,360,970,,,0,www.riotinto.com,,
019565,12,DI,GO,,USD,2011Q3,2011Q3,3,2011,3,,9,Q,4,5,,3,2011-09-30,2012-03-18,2012-03-18,3998.0000,,790.0000,208.0000,21986.0000,,157.0000,97559.0000,32592.0000,,,3531.0000,,119545.0000,,,,,,,,,4208.0000,,52539.0000,,,,,10014.0000,,,,8932.0000,5816.0000,,808.0000,,1263.0000,20185.0000,31184.0000,965.0000,,,,,1338.5000,42515.0000,14731.0000,130.5000,,,,,8187.0000,6808.5000,,,-646.5000,-870.5000,53.0000,,,16142.0000,,5307.0000,,,,,,,,9833.0000,1564.0000,,,,,,,10205.0000,6207.0000,14999.0000,45338.0000,18943.0000,119545.0000,,60337.0000,60337.0000,6669.0000,,6669.0000,224.0000,,,-4794.0000,-4639.0000,5713.5000,6678.5000,,,1074.5000,64967.0000,,,,,,,,1767.0000,1767.0000,5875.0000,4108.0000,,27784.0000,15740.5000,,,,,,,15740.5000,,,,,5816.0000,52539.0000,-4332.5000,,,,,59208.0000,,,6210.0000,1721.0000,,,,,,,28.5000,,-10.0000,,,,,130.0000,9062.0000,,582.0000,,0.0000,,,3792.0000,,,,,,157.0000,,,744.0000,2029.0000,,,,,,,,,,,8734.5000,,,,,,-1384.5000,,24998.0000,,,2645.0000,,,,,,,2832.5000,2802.0000,,,,1338.5000,1734.5000,-352.0000,,573.5000,,,16.5000,,-903.0000,-3118.5000,,,,,8856.5000,,,,,,,,19798.5000,7421.5000,,7421.5000,6706.5000,145.0000,,,,,,,,,273.0000,,,-763.0000,,,,,,,,6.0000,-1868.0000,,-12625.5000,,,,,,,,3450.5000,,,,715.0000,,,,,,-4938.0000,-4543.0000,,,14343.0000,16682.5000,19484.5000,,,,12139.5000,,,,,,,3931.5000,,,-97.0000,,44796.5000,,,44796.5000,,,-4514.5000,,203.5000,,,,,,,,154.0000,-4930.0000,4718.0000,,,,-116.0000,,,,,,,,,,,,323.5000,,,,0.0000,,,314.0000,25312.0000,,,0.0000,,3792.0000,,,194,GB0007188757,0718875,RIO TINTO GROUP,GBR,6 St James's Square,,,,SW1Y 4AD,"Rio Tinto Group engages in exploring, mining, and processing mineral resources worldwide. The company operates through Iron Ore, Aluminium, Copper, and Minerals Segments. The Iron Ore segment engages in the iron ore mining, and salt and gypsum production in Western Australia.",0000863064,London,Rio Tinto Group,,,,,12,1510,151040,15,15104020,B,,GBR,212,44 20 7781 2000,,01W,90,1000,360,970,,,0,www.riotinto.com,,
